Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
mu-xiaomi-robot-vacuum-h50,Aspiradora Robot Xiaomi H50,"<h2>Especificaciones</h2>
<p>Dimensiones del artículo<br />
355 × 353,5 × 93 mm<br />
Potencia nominal 55 W<br />
Voltaje nominal 14,4V<br />
Voltaje de carga 20V<br />
Capacidad de la batería<br />
4800 mAh (capacidad nominal)<br />
5200 mAh (capacidad nominal)<br />
Peso neto 3,7 kg</p>
<h2>Estación base todo en uno</h2>
<p>Dimensiones<br />
328 × 415,5 × 507,5 mm<br />
Entrada nominal<br />
220–240 V ~ 50/60 Hz<br />
Salida nominal 20V 0,9A<br />
Potencia (durante la recogida de polvo)<br />
440 W<br />
Potencia (durante la limpieza)<br />
15 W<br />
Potencia (durante el secado por aire y la carga)<br />
23 W</p>
<h2>Contenido del paquete</h2>
<p>Aspiradora x 1<br />
Estación Omni x 1<br />
(con depósito de agua limpia, depósito de agua sucia, bolsa desechable y filtro de agua sucia preinstalados)<br />
Compartimento de polvo x 1<br />
Filtro x 1<br />
(preinstalado en el compartimento de polvo)<br />
Cepillo principal x 1<br />
Cubierta del cepillo principal x 1<br />
Soporte para almohadilla de la mopa x 2<br />
(con almohadilla de la mopa preinstalada x 2)<br />
Cepillo lateral x 1<br />
Juego de cables x 1<br />
Guía de imágenes x 1<br />
Manual de usuario x 1<br />
Aviso de garantía x 1<br />
Guía de inicio rápido x 1</p>",Xiaomi,Electro,"Aspiradoras, Xiaomi, stock-verificado",TRUE,Título,Default Title,69574,566.64,,10,deny,https://miuruguay.com.uy/wp-content/uploads/2026/06/xiaomiRobotVacuumH50-00.jpg,1
mu-xiaomi-electric-scooter-6-ultra,Xiaomi Scooter Eléctrico 6 Ultra,"<h2>Especificaciones</h2>
<p>velocidad máx. 25 km/h<br />
autonomía máx. 75 km<br />
autonomía a velocidad máx. 55 km<br />
peso del producto 33,7 kg<br />
pendiente máx. 25%<br />
frenado freno de disco<br />
potencia nominal del motor 500 W<br />
potencia máx. del motor 1200 W<br />
neumáticos todoterreno de 12&#8243;<br />
carga máx. 140 kg<br />
altura del conductor 120 &#8211; 200 cm<br />
temperatura de funcionamiento -10 °C a +40 °C<br />
temperatura de almacenamiento -20 °C a +45 °C<br />
grado de resistencia al agua IPX6<br />
tiempo de carga aprox. 10,5 horas<br />
indicador de dirección</p>
<h2>Especificaciones de la batería</h2>
<p>modelo de batería DT4813CT-DM<br />
capacidad nominal 12,5 Ah / 585 Wh<br />
temperatura de carga 8 °C &#8211; 40 °C</p>
<h2>Especificaciones del adaptador</h2>
<p>potencia de salida máx. 70 W<br />
corriente de entrada 2 A Max.<br />
corriente de salida 1,3 A<br />
tensión de entrada 100 &#8211; 240 VAC<br />
voltaje de salida máx. 54,6 VDC</p>
<h2>Contenido del paquete</h2>
<p>Xiaomi Electric Scooter 6 Ultra x1<br />
cargador de batería x1<br />
llave Allen en forma de T x1<br />
tornillos x7<br />
manual de usuario<br />
información importante<br />
especificaciones</p>",Xiaomi,Accesorios,"Movilidad, Xiaomi, stock-verificado",TRUE,Título,Default Title,70775,1682.03,,10,deny,https://miuruguay.com.uy/wp-content/uploads/2026/05/xiaomiElectricScooter6Ultra-00-2.jpg,1
mu-xiaomi-electric-scooter-6-ultra,,,,,,,,,,,,,,https://miuruguay.com.uy/wp-content/uploads/2026/05/xiaomiElectricScooter6Ultra-01.jpg,2
mu-xiaomi-electric-scooter-6-max,Xiaomi Scooter Eléctrico 6 Max,"<h2>Especificaciones</h2>
<p>Dimensiones (L/An/Al)<br />
1298 x 606,6 x 1297 mm (desplegado) 1298 x 606,6 x 662 mm (plegado)<br />
Velocidad máxima 25 km/h<br />
Autonomía máxima 70 km<br />
Autonomía a velocidad máxima 45 km<br />
Peso del producto 29.7 kg<br />
Inclinación máxima Aprox. 24 %<br />
Frenos de disco<br />
Potencia nominal del motor 450 W<br />
Potencia máxima del motor 1100 W<br />
Neumáticos sin cámara de 12 pulgadas<br />
Carga máxima 130 kg<br />
Altura del conductor 120–200 cm<br />
Edad del conductor 16–50 años<br />
Temperatura de trabajo -10 °C a +40 °C<br />
Temperatura de almacenamiento De -20 °C a +45 °C<br />
Clasificación IP IPX6<br />
Tiempo de carga Aprox. 9 horas<br />
Indicador de dirección</p>
<h2>Especificaciones de la batería</h2>
<p>Modelo de batería DT4810CT-DM-02<br />
Capacidad nominal 10 Ah/468 Wh<br />
Temperatura de carga 8°C – 40°C</p>
<h2>Especificaciones del adaptador</h2>
<p>Potencia máxima de salida 70 W<br />
Corriente de entrada 2 A máx.<br />
Corriente de salida 1,3 A<br />
Voltaje de entrada 100-240 V CA<br />
Voltaje de salida máximo 54,6 V CC</p>
<h2>Contenido del paquete</h2>
<p>1 patinete eléctrico Xiaomi 6 Max<br />
1 cargador de batería<br />
Llave Allen con barra en T x1<br />
7 tornillos<br />
Manual del usuario<br />
Información importante<br />
Especificaciones</p>",Xiaomi,Accesorios,"Movilidad, Xiaomi, stock-verificado",TRUE,Título,Default Title,72298,1365.62,,10,deny,https://miuruguay.com.uy/wp-content/uploads/2026/03/xiaomiElectricScooter6Max-00.jpg,1
mu-redmi-pad-2-pro-8gb-256gb,Tablet Redmi Pad 2 Pro 8GB/256GB,"<h2>Especificaciones</h2>
<p>Dimensiones<br />
Altura: 279,80 mm<br />
Anchura: 181,65 mm<br />
Grosor: 7,5 mm<br />
Peso: 610 g*<br />
Datos testados en laboratorios internos Xiaomi; los resultados reales pueden variar.</p>
<h2>Procesador</h2>
<p>Plataforma móvil Snapdragon® 7s Gen 4<br />
Proceso de fabricación de 4 nm<br />
CPU: 1×A720 a 2,7 GHz + 3×A720 a 2,4 GHz + 4×A520 a 1,8 GHz<br />
GPU: Adreno 810 a 1150 MHz</p>
<h2>Almacenamiento y RAM</h2>
<p>8 GB + 256 GB<br />
LPDDR4X + UFS 2.2<br />
Admite almacenamiento ampliable: hasta 2 TB<br />
*El almacenamiento y la RAM disponibles son inferiores a la memoria total debido al almacenamiento del sistema operativo y el software preinstalado en el dispositivo.<br />
*La tarjeta de almacenamiento ampliable se vende por separado.</p>
<h2>Pantalla</h2>
<p>Tamaño: Pantalla crystal-clear de 12,1&#8243; con resolución de 2,5K<br />
Relación de aspecto de 16:10<br />
Resolución: 2560 x 1600, 249 ppp<br />
Frecuencia de actualización: hasta 120 Hz<br />
Frecuencia de muestreo táctil: hasta 360 Hz<br />
240 Hz (con bolígrafo)<br />
Brillo: 500 nits (típ.); 600 nits (modo de alto brillo)<br />
Certificación de luz azul reducida (solución de hardware) de TÜV Rheinland<br />
Certificación de tecnología sin parpadeos de TÜV Rheinland<br />
Certificación de compatibilidad con ritmos circadianos de TÜV Rheinland<br />
1,07 mil millones de colores | Dolby Vision® | Modo lectura | Tecnología táctil con agua<br />
*El tamaño de la pantalla de la Redmi Pad 2 Pro es de unas 12,1 pulgadas cuando se mide en diagonal. El área de visualización es más pequeña debido a las esquinas curvadas. Las medidas entre productos individuales pueden variar.<br />
*La frecuencia de actualización se puede ajustar hasta 120 Hz para aplicaciones y juegos compatibles. Consulta la experiencia real.</p>
<h2>Cámara</h2>
<p>Cámara trasera:<br />
8 MP 1/4&#8243;, f/2, 1,12 µm<br />
Vídeo 1080 P a 30 fps<br />
Vídeo 720 P a 30 fps<br />
Foto | Vídeo | Documento | Teleprompter | HDR</p>
<p>Cámara frontal:<br />
8 MP 1/4&#8243;, f/2,28, 1,12 µm<br />
Vídeo 1080 P a 30 fps<br />
Vídeo 720 P a 30 fps</p>
<h2>Batería y carga</h2>
<p>12 000 mAh (típ.)<br />
Compatible con carga rápida de 33 W<br />
USB tipo C<br />
*Adaptador de corriente no incluido. Se recomienda utilizar adaptadores de corriente de 33 W compatibles con la carga PD o adaptadores de corriente oficiales de Xiaomi de 33 W o más.</p>
<h2>Transferencia de datos</h2>
<p>USB 2.0</p>
<h2>Conectividad</h2>
<p>Wi-Fi 6<br />
*La capacidad Wi-Fi 6 puede variar según la disponibilidad en la región y la compatibilidad de la red local.<br />
*La conectividad Wi-Fi (incluidas las bandas de frecuencia Wi-Fi, los estándares Wi-Fi y otras funciones ratificadas en las especificaciones del estándar IEEE 802.11) puede variar en función de la disponibilidad regional y la compatibilidad de la red local. La función se puede agregar mediante OTA cuando y donde sea aplicable.<br />
SBC, AAC, LDAC<br />
Bluetooth 5.4<br />
Ipv6</p>
<h2>Sensores</h2>
<p>Acelerómetro | Giroscopio | Sensor de luz ambiental | Sensor de temperatura de color | Brújula electrónica | Sensor Hall</p>
<h2>Sistema operativo</h2>
<p>Xiaomi HyperOS 2<br />
*La disponibilidad de las funciones, las aplicaciones y los servicios de Xiaomi HyperOS puede variar en función de la versión de software y el modelo del producto.</p>
<h2>Contenido del paquete</h2>
<p>Tablet / Cable USB tipo C / Guía de inicio rápido / Tarjeta de garantía<br />
*El contenido del paquete puede variar según la región.</p>",Redmi,Electro,"Tecnología, Redmi",TRUE,Título,Default Title,135728,429.97,,0,deny,https://miuruguay.com.uy/wp-content/uploads/2026/04/redmiPad2Pro-00.jpg,1
mu-redmi-pad-2-pro-8gb-256gb,,,,,,,,,,,,,,https://miuruguay.com.uy/wp-content/uploads/2026/04/redmiPad2Pro-03.jpg,2
mu-redmi-pad-2-pro-8gb-256gb,,,,,,,,,,,,,,https://miuruguay.com.uy/wp-content/uploads/2026/04/redmiPad2Pro-02.jpg,3
mu-redmi-pad-2-pro-8gb-256gb,,,,,,,,,,,,,,https://miuruguay.com.uy/wp-content/uploads/2026/04/redmiPad2Pro-01.jpg,4
mu-xiaomi-electric-scooter-6-pro,Xiaomi Electric Scooter 6 Pro,"<h2>Especificaciones</h2>
<p>Dimensiones (L/An/Al)<br />
1279 x 600 x 1277 mm (desplegado) 1279 x 600 x 610 mm (plegado)<br />
Velocidad máxima<br />
25 km/h (Velocidad máxima para cada modo: Modo peatón: 6 km/h; Modo estándar: 15 km/h; Modo deportivo: 25 km/h)<br />
Alcance general 70 km<br />
Peso del producto 27.3 kg<br />
Inclinación máxima Aprox. 22%<br />
Freno de disco delantero y freno de mano trasero<br />
Potencia nominal del motor 400 W<br />
Potencia máxima del motor 1000 W<br />
Neumáticos todoterreno de 12 pulgadas<br />
Carga máxima 120 kg<br />
Altura del ciclista 120–200 cm<br />
Edad del ciclista 16–50 años<br />
Temperatura de trabajo De -10 °C a +40 °C<br />
Temperatura de almacenamiento De -20 °C a +45 °C<br />
Clasificación IP IPX5<br />
Tiempo de carga Aprox. 9 horas<br />
Indicador de dirección</p>
<h2>Especificaciones de la batería</h2>
<p>Modelo de batería DT4810CT-DM-01<br />
Capacidad nominal 10 Ah/468 Wh<br />
Temperatura de carga 8°C – 40°C</p>
<h2>Especificaciones del adaptador</h2>
<p>Potencia máxima de salida 70 W<br />
Corriente de entrada 2 A máx.<br />
Corriente de salida 1,3 A<br />
Voltaje de entrada 100–240 V CA<br />
Voltaje máximo de salida 54,6 V CC</p>
<h2>Contenido del paquete</h2>
<p>1 patinete eléctrico Xiaomi 6 Pro<br />
Cargador de batería x1<br />
Llave Allen en T x1<br />
Tornillos x7<br />
Manual del usuario<br />
Información importante<br />
Especificaciones</p>",Xiaomi,Accesorios,"Movilidad, Xiaomi, stock-verificado",TRUE,Título,Default Title,72303,1050.23,,10,deny,https://miuruguay.com.uy/wp-content/uploads/2026/03/xiaomiElectricScooter6Pro-00.jpg,1
mu-xiaomi-pad-8-pro-8gb-256gb,Xiaomi Pad 8 Pro 8GB/256GB,"<h2>Especificaciones</h2>
<p>Altura: 251,22 mm<br />
Anchura: 173,42 mm<br />
Grosor: 5,75 mm<br />
Peso: 485 g (versión estándar);<br />
85,4 % Relación pantalla-cuerpo<br />
*Datos probados por los laboratorios internos de Xiaomi, los resultados reales pueden variar.</p>
<h2>Pantalla</h2>
<p>Pantalla cristalina 3,2K 144 Hz<br />
11.2&#8243;<br />
3:2<br />
3200 x 2136, 345 ppi<br />
Hasta 144 Hz<br />
Hasta 360 Hz<br />
240 Hz (con lápiz)<br />
800 nits de brillo máximo<br />
Certificado TÜV Rheinland Low Blue Light (Hardware Solution)<br />
Certificado TÜV Rheinland Flicker Free<br />
Certificado TÜV Rheinland Circadian Friendly<br />
Color original PRO | Modo luz solar | 68 mil millones de colores | DCI-P3 | Pro HDR | Modo lectura | Colores adaptativos | HDR10 | Dolby Vision® | Tecnología táctil húmeda | 10x super resolución<br />
*El tamaño de pantalla de Xiaomi Pad 8 Pro es aproximadamente de 11.2&#8243; en el rectángulo completo cuando se mide en diagonal. El área visible real es menor debido al diseño de esquina curva y las mediciones entre productos individuales pueden variar.<br />
*La pantalla admite una frecuencia de actualización máxima de 144 Hz. La frecuencia de actualización de la pantalla puede variar ligeramente según la interfaz de la aplicación y la calidad de imagen del juego. Por favor, consulte la experiencia real.</p>
<h2>Rendimiento</h2>
<p>Snapdragon® 8 Elite Mobile Platform<br />
Proceso de fabricación de 3 nm<br />
CPU Oryon de 8 núcleos (2+6): 2 x 4,32 GHz + 6 x 3,53 GHz<br />
Adreno 830 a 1100 MHz</p>
<h2>Almacenamiento y RAM</h2>
<p>8 GB + 256 GB<br />
8 GB: LPDDR5X; 12 GB: LPDDR5T<br />
128 GB: UFS 3.1; 256 GB/512 GB: UFS 4.1<br />
*El almacenamiento y la RAM disponibles son inferiores a la memoria total debido al almacenamiento del sistema operativo y el software preinstalado en el dispositivo.<br />
*La variante de almacenamiento de 128 GB utiliza UFS 3.1.</p>
<h2>Cámara</h2>
<p>Cámara trasera:<br />
50 MP 1/2,76&#8243; tamaño de píxel de 1,28 µm<br />
f/1,8 PDAF<br />
Vídeo 4K a 30 fps, 60 fps<br />
Vídeo 1080 P a 30 fps, 60 fps<br />
Vídeo 720 P a 30 fps<br />
Foto | Vídeo | Retrato | Documento | Teleprompter | Toma dinámica | HDR | Grabación de vídeo profesional</p>
<p>Cámara frontal:<br />
32 MP 1/3,6&#8243; tamaño de píxel de 1,22 µm<br />
f/2,2<br />
Vídeo 1080 P a 30 fps<br />
Vídeo 720 P a 30 fps<br />
Foto | Vídeo | Retrato | Teleprompter | HDR | Toma dinámica</p>
<h2>Batería y carga</h2>
<p>9200 mAh (típ.)<br />
67 W HyperCharge<br />
USB tipo C<br />
QC3+ / QC3.0 / QC2.0 / PD3.0 / PD2.0 / MI FC2.0<br />
*No se incluye adaptador de corriente en la caja. El adaptador de corriente de 67 W se vende por separado. Se recomienda usar el adaptador de corriente Xiaomi de 67 W.</p>
<h2>Seguridad</h2>
<p>Sensor de huella dactilar lateral<br />
Desbloqueo facial con AI</p>
<h2>Transferencia de datos</h2>
<p>USB 3.2 Gen 1<br />
Hasta 5 Gbps<br />
*La funcionalidad de USB 3.2 Gen 1 requiere un cable USB 3.2 Gen 1 habilitado (se vende por separado).</p>
<h2>Conectividad</h2>
<p>Capacidad Wi-Fi 7<br />
*La capacidad de Wi-Fi 7/Wi-Fi 6E/Wi-Fi 6 puede variar según la disponibilidad regional y la compatibilidad con la red local.<br />
*La conectividad Wi-Fi (incluyendo las bandas de frecuencia de Wi-Fi, los estándares de Wi-Fi y otras funciones según lo ratificado en las especificaciones del estándar IEEE 802.11) puede variar según la disponibilidad regional y la compatibilidad con la red local.<br />
2&#215;2 MIMO, 8&#215;8 Sounding para MU-MIMO, Wi-Fi Direct, Miracast<br />
AAC / LDAC / LHDC 5.0 / LC3 / Auracast<br />
IPv6</p>
<h2>Audio</h2>
<p>Altavoces cuádruples envolventes<br />
Compatible con formatos de audio: MP3, FLAC, APE, AAC, OGG, WAV, AMR, AWB<br />
Hi-Res y sonido inalámbrico de alta resolución | Dolby Atmos® | aumento de volumen de 200 %<br />
*Datos probados por los laboratorios internos de Xiaomi, el aumento de volumen del 200 % se refiere a 16 niveles de volumen en comparación con 15 niveles, y los efectos reales pueden variar según el software y los escenarios. Por favor, consulte el uso real.</p>
<h2>Vídeo</h2>
<p>Compatible con formatos de vídeo: MP4, MKV, WEBM, 3GP<br />
Netflix HDR10 | Dolby Vision®</p>
<h2>Sensores</h2>
<p>Acelerómetro | Giroscopio | Sensor de luz ambiental frontal (temperatura de color) | Sensor de luz ambiental trasero | Sensor de parpadeo | Sensor Hall | Sensor de huella dactilar lateral | Sensor magnético | Sensor de proximidad | LED RGB | Mando a distancia IR</p>
<h2>Sistema operativo</h2>
<p>Xiaomi HyperOS 3</p>
<h2>Contenido del paquete</h2>
<p>Tablet / Cable USB tipo C / Guía de inicio rápido / Tarjeta de garantía<br />
*El contenido del paquete puede variar según la región.</p>",Xiaomi,Electro,"Tecnología, Xiaomi, stock-verificado",TRUE,Título,Default Title,134899,829.46,,10,deny,https://miuruguay.com.uy/wp-content/uploads/2026/04/xiaomiPad8Pro-00.jpg,1
mu-xiaomi-pad-8-pro-8gb-256gb,,,,,,,,,,,,,,https://miuruguay.com.uy/wp-content/uploads/2026/04/xiaomiPad8Pro-01.jpg,2
mu-xiaomi-pad-8-8gb-256gb,Xiaomi Pad 8 8GB/256GB,"<h2>Especificaciones</h2>
<p>Altura: 251,22 mm<br />
Anchura: 173,42 mm<br />
Grosor: 5,75 mm<br />
Peso: 485 g<br />
*Datos probados por los Laboratorios Internos de Xiaomi; los resultados reales pueden variar.</p>
<h2>Pantalla</h2>
<p>Pantalla cristalina de 3,2K y 144 Hz<br />
11.2&#8243;<br />
3:2<br />
3200 x 2136, 345 ppi<br />
Hasta 144 Hz<br />
Hasta 360 Hz<br />
240 Hz (con lápiz)<br />
800 nits de brillo máximo<br />
TÜV Rheinland Low Blue Light (Hardware Solution) Certified<br />
TÜV Rheinland Flicker Free Certified<br />
TÜV Rheinland Circadian Friendly Certified<br />
Color original PRO | Modo luz solar | 68 mil millones de colores | DCI-P3 | Pro HDR | Modo lectura | Colores adaptativos | HDR10 | Dolby Vision® | Tecnología de tacto húmedo | Súper resolución 10x<br />
*El tamaño de pantalla de Xiaomi Pad 8 es de aproximadamente 11.2&#8243; en el rectángulo completo al medirse en diagonal. El área visible real es menor debido al diseño de esquinas curvadas y las mediciones entre productos pueden variar.<br />
*La pantalla admite una frecuencia de actualización máxima de 144 Hz. La frecuencia de actualización puede variar ligeramente según la interfaz de la aplicación y la calidad de imagen del juego. Consulta la experiencia real.</p>
<h2>Rendimiento</h2>
<p>Snapdragon® 8s Gen 4 Mobile Platform<br />
Proceso de fabricación de 4 nm<br />
1x X4 @ 3,2 GHz + 3x A720 @ 3,0 GHz + 2x A720 @ 2,8 GHz + 2x A720 @ 2,0 GHz<br />
Adreno 825</p>
<h2>Almacenamiento y RAM</h2>
<p>8 GB + 256 GB<br />
8 GB: LPDDR5X; 12 GB: LPDDR5T 128 GB: UFS 3.1; 256 GB: UFS 4.1<br />
*El almacenamiento y la RAM disponibles son menores que la memoria total debido al sistema operativo y el software preinstalado en el dispositivo.<br />
*La versión de almacenamiento de 128 GB utiliza UFS 3.1.</p>
<h2>Cámara</h2>
<p>Cámara trasera:<br />
13M 1/3,06&#8243; 1,12 µm tamaño de píxel<br />
f/2,2 PDAF<br />
Vídeo en 4K a 30 fps<br />
Vídeo 1080P a 30 fps, 60 fps<br />
Vídeo 720P a 30 fps<br />
Foto | Video | Retrato | Documento | Teleprompter | Toma dinámica | HDR |<br />
Grabación de video profesional</p>
<p>Cámara frontal:<br />
8M 1/4&#8243; 1,12 µm tamaño de píxel<br />
f/2,28<br />
Vídeo 1080P a 30 fps<br />
Vídeo 720P a 30 fps<br />
Foto | Video | Retrato | Teleprompter | Toma dinámica | HDR</p>
<h2>Batería y carga</h2>
<p>9200 mAh (typ)<br />
Carga turbo de 45 W<br />
USB Type-C<br />
QC3+ / QC3.0 / QC2.0 / PD3.0 / PD2.0 / MI FC2.0<br />
*No se incluye el adaptador de corriente en la caja. El adaptador de 45 W se vende por separado. Se recomienda usar el adaptador de 45 W de Xiaomi.</p>
<h2>Seguridad</h2>
<p>Desbloqueo facial con AI</p>
<h2>Transferencia de datos</h2>
<p>USB 3.2 Gen 1<br />
Hasta 5 Gbps<br />
*La funcionalidad USB 3.2 Gen 1 requiere un cable habilitado para USB 3.2 Gen 1 (se vende por separado).</p>
<h2>Conectividad</h2>
<p>Compatibilidad con Wi-Fi 7<br />
*La compatibilidad con Wi-Fi 7/Wi-Fi 6E/Wi-Fi 6 puede variar según la disponibilidad regional y el soporte de la red local.<br />
*La conectividad Wi-Fi (incluidas las bandas de frecuencia Wi-Fi, los estándares Wi-Fi y otras funciones según lo ratificado en las especificaciones de la Norma IEEE 802.11) puede variar según la disponibilidad regional y el soporte de la red local.<br />
2&#215;2 MIMO, 8&#215;8 Sounding para MU-MIMO, Wi-Fi Direct, Miracast<br />
AAC / LDAC / LHDC 5.0<br />
IPv6</p>
<h2>Audio</h2>
<p>Cuatro altavoces inmersivos<br />
Admite los formatos de audio: MP3, FLAC, APE, AAC, OGG, WAV, AMR, AWB<br />
Hi-Res y sonido inalámbrico de alta resolución | Dolby Atmos® | Aumento de volumen al 200%<br />
*Datos probados por los Laboratorios Internos de Xiaomi; el aumento de volumen al 200% se refiere a 16 niveles de volumen en comparación con 15 niveles. Los efectos reales pueden variar según el software y el uso; consulta la experiencia real.</p>
<h2>Vídeo</h2>
<p>Admite los formatos de vídeo: MP4, MKV, WEBM, 3GP<br />
Netflix HDR10 | Dolby Vision®</p>
<h2>Sensores</h2>
<p>Acelerómetro | Giroscopio | Sensor de luz ambiental frontal (temperatura de color) | Sensor de luz ambiental trasero | Sensor de parpadeo | Sensor Hall<br />
| Sensor magnético | Sensor de proximidad | LED RGB | Mando a distancia IR</p>
<h2>Sistema operativo</h2>
<p>Xiaomi HyperOS 3</p>
<h2>Contenido del paquete</h2>
<p>Tableta / Cable USB tipo C / Guía de inicio rápido / Tarjeta de garantía<br />
*El contenido del paquete puede variar según la región.</p>",Xiaomi,Electro,"Tecnología, Xiaomi, stock-verificado",TRUE,Título,Default Title,134875,629.72,,10,deny,https://miuruguay.com.uy/wp-content/uploads/2026/04/xiaomiPad8-00.jpg,1
mu-xiaomi-pad-8-8gb-256gb,,,,,,,,,,,,,,https://miuruguay.com.uy/wp-content/uploads/2026/04/xiaomiPad8-01.jpg,2
