Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
vs-smart-tv-samsung-qled-85-4k-1,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161902/QN85Q8FAA--6-.jpg?v=638991725621300000,6
vs-smart-tv-samsung-qled-85-4k-1,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161903/QN85Q8FAA--7-.jpg?v=638991725621300000,7
vs-smart-tv-samsung-qled-85-4k-1,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161904/QN85Q8FAA--8-.jpg?v=638991725621300000,8
vs-smart-tv-samsung-neo-qled-85-4k,"SMART TV SAMSUNG NEO QLED 85"" 4K","Experiencia de imagen inteligente y ultra realista:<br/><br/>Disfrutá una calidad de imagen superior con tecnología Mini LED, procesamiento con IA y una fluidez excepcional de hasta 144 Hz, ideal para cine, deportes y gaming.<br/><br/> Características destacada: <br/><ul><li>Resolución 4K UHD (3,840 x 2,160)</li><li>Procesador NQ4 AI Gen2 con escalado inteligente a 4K</li><li>Tecnología Quantum Mini LED Pro: negros más profundos y mayor contraste</li><li>Motion Xcelerator 144 Hz: movimientos ultra fluidos</li><li>Real Depth Enhancer: mayor sensación de profundidad</li><li>HDR10+ con IA: optimización automática de imagen escena por escena</li><li>Modo EyeComfort: ajusta brillo según la luz ambiente</li><li>Generador de fondos de pantalla con IA</li></ul><br/>Sonido inteligente y envolvente:<br/><ul><li>Adaptive Sound Pro: ajusta el audio según el contenido</li><li>Amplificador de Voz Pro: diálogos más claros</li><li>Q-Symphony: sincronización perfecta con barras de sonido compatibles</li></ul><br/>Conectividad y sistema:<br/><ul><li>Sistema operativo Tizen</li><li>Wi-Fi 5 y Bluetooth 5.3</li><li>4 puertos HDMI</li><li>2 puertos USB</li><li>Seguridad integrada con Samsung Knox</li><li>Modo ahorro de energía</li></ul><br/>Medidas: (AnxAlxProf):<ul><li>Con base: 1901.7 x 1144.2 x 366.5 mm</li><li>Sin base: 1901.7 x 1086.5 x 26.9 mm</li></ul><br/>Garantía: 12 meses",SAMSUNG,Electro,"TV, SAMSUNG, stock-verificado",TRUE,Título,Default Title,1843,2799.0,3599.0,10,deny,https://vstoreuy.vteximg.com.br/arquivos/ids/161724/SAQN85QN70FA--1-.jpg?v=638991733403370000,1
vs-smart-tv-samsung-neo-qled-85-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161725/SAQN85QN70FA--2-.jpg?v=638991733403830000,2
vs-smart-tv-samsung-neo-qled-85-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161726/SAQN85QN70FA--3-.jpg?v=638991733403830000,3
vs-smart-tv-samsung-neo-qled-85-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161727/SAQN85QN70FA--4-.jpg?v=638991733403830000,4
vs-smart-tv-samsung-neo-qled-85-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161728/SAQN85QN70FA--5-.jpg?v=638991733404000000,5
vs-smart-tv-samsung-neo-qled-85-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161729/SAQN85QN70FA--6-.jpg?v=638991733404000000,6
vs-smart-tv-samsung-neo-qled-85-4k,,,,,,,,,,,,,,https://vstoreuy.vteximg.com.br/arquivos/ids/161730/SAQN85QN70FA--7-.jpg?v=638991733404130000,7
