Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position,Status,Command
bk-hii64401mt,Anafe de inducción 60cm 4 zonas Beko HII 64401 MT,"<ul><li>Placa de inducción</li><li>9 niveles de potencia</li><li>Temporizador</li><li>4 zonas</li><li>Indicador de calor residual</li><li>Sistema de seguridad por desbordamiento</li><li>Apagado automático</li><li>Bloqueo de seguridad para niños</li><li>Potencia total: 7200W</li><li>Zona izq. frontal: Ø18cm - 2000W (Máx.)</li><li>Zona der. frontal: Ø14,5cm - 1600W (Máx.)</li><li>Zona posterior izq.: Ø14,5cm - 1600W (Máx.)</li><li>Zona posterior der.: Ø18cm - 2000W (Máx.)</li><li>Dimensiones del producto (AnxAlxProf.): 58 x 5,2 x 51cm</li><li>Dimensiones del nicho (AnxProf.): 56 x 49cm</li><li>Peso: 9,8Kg</li><li>Voltaje 220-240V</li><li>Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko",TRUE,Modelo,Anafe de inducción 60cm 4 zonas Beko HII 64401 MT,HII 64401 MT,699.00,,0,deny,https://f.fcdn.app/imgs/185983/www.tiendabeko.com.uy/bekouy/1cb3/original/catalogo/HII64401MT_HII64401MT_1/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt-anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt.jpg,1,,
bk-hii64401mt,,,,,,,,,,,,,,https://f.fcdn.app/imgs/cff984/www.tiendabeko.com.uy/bekouy/a061/original/catalogo/HII64401MT_HII64401MT_2/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt-anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt.jpg,2,,
bk-hii64401mt,,,,,,,,,,,,,,https://f.fcdn.app/imgs/0015f9/www.tiendabeko.com.uy/bekouy/6649/original/catalogo/HII64401MT_HII64401MT_3/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt-anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt.jpg,3,,
bk-hii64401mt,,,,,,,,,,,,,,https://f.fcdn.app/imgs/233e57/www.tiendabeko.com.uy/bekouy/baff/original/catalogo/HII64401MT_HII64401MT_4/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt-anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt.jpg,4,,
bk-hii64401mt,,,,,,,,,,,,,,https://f.fcdn.app/imgs/207b23/www.tiendabeko.com.uy/bekouy/7405/original/catalogo/HII64401MT_HII64401MT_5/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt-anafe-de-induccion-60cm-4-zonas-beko-hii-64401-mt.jpg,5,,
bk-bbie12100xd,Horno empotrable 66L con grill 60cm Beko BBIE12100XD,"<ul><li>Volumen 66L</li><li>6 funciones</li><li>Grill eléctrico</li><li>Control análogo</li><li>Temporizador</li><li>Convector trasero</li><li>Puerta de cristal extraíble</li><li>Cavidad de esmalte negro</li><li>Autolimpieza de vapor SteamShine®</li><li>Incluye rejilla y asadera</li><li>Dimensiones del producto (AnxAlxProf.): 59,4 x 59,5 x 56,7cm</li><li>Dimensiones del nicho (AnxAlxProf.): 56 x 59 x 55cm</li><li>Peso: 23,6Kg</li><li>Potencia eléctrica 2400W</li><li>Voltaje 220-240 V</li><li>Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko, stock-verificado",TRUE,Modelo,Horno empotrable 66L con grill 60cm Beko BBIE12100XD,BBIE12100XD,499.00,,10,deny,https://f.fcdn.app/imgs/5a39c1/www.tiendabeko.com.uy/bekouy/ca9c/original/catalogo/BBIE12100XD_BBIE12100XD_1/1024-1024/horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd-horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd.jpg,1,,
bk-bbie12100xd,,,,,,,,,,,,,,https://f.fcdn.app/imgs/2cc2ee/www.tiendabeko.com.uy/bekouy/e26b/original/catalogo/BBIE12100XD_BBIE12100XD_2/1024-1024/horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd-horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd.jpg,2,,
bk-bbie12100xd,,,,,,,,,,,,,,https://f.fcdn.app/imgs/aafd5a/www.tiendabeko.com.uy/bekouy/4990/original/catalogo/BBIE12100XD_BBIE12100XD_3/1024-1024/horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd-horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd.jpg,3,,
bk-bbie12100xd,,,,,,,,,,,,,,https://f.fcdn.app/imgs/dffe2f/www.tiendabeko.com.uy/bekouy/3ee5/original/catalogo/BBIE12100XD_BBIE12100XD_4/1024-1024/horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd-horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd.jpg,4,,
bk-bbie12100xd,,,,,,,,,,,,,,https://f.fcdn.app/imgs/f17cd0/www.tiendabeko.com.uy/bekouy/b065/original/catalogo/BBIE12100XD_BBIE12100XD_5/1024-1024/horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd-horno-empotrable-66l-con-grill-60cm-beko-bbie12100xd.jpg,5,,
bk-bmgb25332bg,Microondas Inox empotrable con grill 25L Beko BMGB 25332 BG,"<ul><li>Volumen 25L</li><li>5 niveles de potencia</li><li>8 funciones</li><li>Luz interna</li><li>Grill eléctrico 1000W</li><li>Temporizador digital</li><li>3 niveles de altura</li><li>Pantalla LED</li><li>Control touch y análogo</li><li>Puerta de cristal extraíble</li><li>Incluye rejilla y asadera</li><li>Dimensiones del producto (AnxAlxProf.): 59,5 x 38,8 x 40cm</li><li>Dimensiones del nicho (AnxAlxProf.): 56,8 x 36,5 x 45cm</li><li>Peso: 18,5Kg</li><li>Potencia de salida 900W</li><li>Potencia microondas 1450W</li><li>Potencia grill 1000W</li><li>Voltaje 230 V</li><li>Freuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko, stock-verificado",TRUE,Modelo,Microondas Inox empotrable con grill 25L Beko BMGB 25332 BG,BMGB 25332 BG,499.00,,10,deny,https://f.fcdn.app/imgs/24073f/www.tiendabeko.com.uy/bekouy/0f5d/original/catalogo/BMGB25332BG_BMGB25332BG_1/1024-1024/microondas-inox-empotrable-con-grill-25l-beko-bmgb-25332-bg-microondas-inox-empotrable-con-grill-25l-beko-bmgb-25332-bg.jpg,1,,
bk-bmgb25332bg,,,,,,,,,,,,,,https://f.fcdn.app/imgs/39c309/www.tiendabeko.com.uy/bekouy/cb3e/original/catalogo/BMGB25332BG_BMGB25332BG_2/1024-1024/microondas-inox-empotrable-con-grill-25l-beko-bmgb-25332-bg-microondas-inox-empotrable-con-grill-25l-beko-bmgb-25332-bg.jpg,2,,
bk-bmgb25332bg,,,,,,,,,,,,,,https://f.fcdn.app/imgs/980d77/www.tiendabeko.com.uy/bekouy/3bb0/original/catalogo/BMGB25332BG_BMGB25332BG_3/1024-1024/microondas-inox-empotrable-con-grill-25l-beko-bmgb-25332-bg-microondas-inox-empotrable-con-grill-25l-beko-bmgb-25332-bg.jpg,3,,
bk-fbm62330dxs,Cocina combinada 65L con grill 60cm Beko FBM 62330 DXS,"<ul><li>Volumen 65L</li><li>Autolimpieza de vapor SteamShine®</li><li>Grill eléctrico</li><li>1 guía telescópica</li><li>5 niveles de altura en el horno</li><li>Tapa superior de vidrio</li><li>Rejillas de hierro fundido</li><li>Tipo de gas: GN (instalado) /GLP</li><li>Encendido eléctrico a una mano</li><li>Termocupla</li><li>Puerta de cristal extraíble</li><li>Incluye rejilla y asadera</li><li>Dimensiones del producto (AnxAlxProf.): 60 x 85 x 60cm</li><li>Peso: 57,7Kg</li><li>Voltaje 220-240V</li><li>Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko, stock-verificado",TRUE,Modelo,Cocina combinada 65L con grill 60cm Beko FBM 62330 DXS,FBM 62330 DXS,1099.00,,10,deny,https://f.fcdn.app/imgs/a2b743/www.tiendabeko.com.uy/bekouy/ef21/original/catalogo/FBM62330DXS_FBM62330DXS_1/1024-1024/cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs-cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs.jpg,1,,
bk-fbm62330dxs,,,,,,,,,,,,,,https://f.fcdn.app/imgs/f1c8f1/www.tiendabeko.com.uy/bekouy/0a62/original/catalogo/FBM62330DXS_FBM62330DXS_2/1024-1024/cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs-cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs.jpg,2,,
bk-fbm62330dxs,,,,,,,,,,,,,,https://f.fcdn.app/imgs/4172a9/www.tiendabeko.com.uy/bekouy/e989/original/catalogo/FBM62330DXS_FBM62330DXS_3/1024-1024/cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs-cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs.jpg,3,,
bk-fbm62330dxs,,,,,,,,,,,,,,https://f.fcdn.app/imgs/5c341e/www.tiendabeko.com.uy/bekouy/bcd6/original/catalogo/FBM62330DXS_FBM62330DXS_4/1024-1024/cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs-cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs.jpg,4,,
bk-fbm62330dxs,,,,,,,,,,,,,,https://f.fcdn.app/imgs/78a434/www.tiendabeko.com.uy/bekouy/9b3a/original/catalogo/FBM62330DXS_FBM62330DXS_5/1024-1024/cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs-cocina-combinada-65l-con-grill-60cm-beko-fbm-62330-dxs.jpg,5,,
bk-hdmc32400tx,Anafe vitrocerámico 30cm 2 zonas Beko HDMC 32400 TX,"<ul><li>Placa vitrocerámica</li><li>9 niveles de potencia</li><li>Temporizador</li><li>2 zonas</li><li>Sistema de seguridad por desbordamiento</li><li>Apagado automático</li><li>Dimensiones del producto (AnxAlxProf.): 30 x 3,5 x 51cm</li><li>Dimensiones del nicho (AnxProf.): 26,8 x 49cm</li><li>Peso: 4,3Kg</li><li>Potencia total: 3000W</li><li>Zona frontal: Ø14cm - 1200W</li><li>Zona posterior: Ø18cm - 1800W</li><li>Voltaje 220-240V</li><li>Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko, stock-verificado",TRUE,Modelo,Anafe vitrocerámico 30cm 2 zonas Beko HDMC 32400 TX,HDMC 32400 TX,299.00,,10,deny,https://f.fcdn.app/imgs/ec3f9d/www.tiendabeko.com.uy/bekouy/9655/original/catalogo/HDMC32400TX_HDMC32400TX_1/1024-1024/anafe-vitroceramico-30cm-2-zonas-beko-hdmc-32400-tx-anafe-vitroceramico-30cm-2-zonas-beko-hdmc-32400-tx.jpg,1,,
bk-hdmc32400tx,,,,,,,,,,,,,,https://f.fcdn.app/imgs/f85d2c/www.tiendabeko.com.uy/bekouy/dcc2/original/catalogo/HDMC32400TX_HDMC32400TX_2/1024-1024/anafe-vitroceramico-30cm-2-zonas-beko-hdmc-32400-tx-anafe-vitroceramico-30cm-2-zonas-beko-hdmc-32400-tx.jpg,2,,
bk-hdmc32400tx,,,,,,,,,,,,,,https://f.fcdn.app/imgs/85bcc4/www.tiendabeko.com.uy/bekouy/e28c/original/catalogo/HDMC32400TX_HDMC32400TX_3/1024-1024/anafe-vitroceramico-30cm-2-zonas-beko-hdmc-32400-tx-anafe-vitroceramico-30cm-2-zonas-beko-hdmc-32400-tx.jpg,3,,
bk-hdmc32400tx,,,,,,,,,,,,,,https://f.fcdn.app/imgs/44cd2f/www.tiendabeko.com.uy/bekouy/4df0/original/catalogo/HDMC32400TX_HDMC32400TX_4/1024-1024/anafe-vitroceramico-30cm-2-zonas-beko-hdmc-32400-tx-anafe-vitroceramico-30cm-2-zonas-beko-hdmc-32400-tx.jpg,4,,
bk-hiaw64225sx,Anafe a gas 4 hornallas Beko HIAW 64225 SX,"<ul><li>Acero inoxidable</li><li>Rejillas de hierro fundido</li><li>Una hornalla wokera</li><li>Tipo de gas: GN (instalado)/GLP</li><li>Encendido eléctrico a una mano</li><li>Termocupla</li><li>Dimensiones del producto (AnxAlxProf.): 58 x 4,6 x 51cm</li><li>Dimensiones del nicho (AnxProf.): 56 x 49cm</li><li>Peso: 11,5Kg</li></ul>",Beko,Electro,"Cocinas, Beko, stock-verificado",TRUE,Modelo,Anafe a gas 4 hornallas Beko HIAW 64225 SX,HIAW 64225 SX,499.00,,10,deny,https://f.fcdn.app/imgs/2d3ac2/www.tiendabeko.com.uy/bekouy/6241/original/catalogo/HIAW64225SX_HIAW64225SX_1/1024-1024/anafe-a-gas-4-hornallas-beko-hiaw-64225-sx-anafe-a-gas-4-hornallas-beko-hiaw-64225-sx.jpg,1,,
bk-hiaw64225sx,,,,,,,,,,,,,,https://f.fcdn.app/imgs/8cdc2b/www.tiendabeko.com.uy/bekouy/a126/original/catalogo/HIAW64225SX_HIAW64225SX_2/1024-1024/anafe-a-gas-4-hornallas-beko-hiaw-64225-sx-anafe-a-gas-4-hornallas-beko-hiaw-64225-sx.jpg,2,,
bk-hiaw64225sx,,,,,,,,,,,,,,https://f.fcdn.app/imgs/be69be/www.tiendabeko.com.uy/bekouy/666c/original/catalogo/HIAW64225SX_HIAW64225SX_3/1024-1024/anafe-a-gas-4-hornallas-beko-hiaw-64225-sx-anafe-a-gas-4-hornallas-beko-hiaw-64225-sx.jpg,3,,
bk-hiaw64225sx,,,,,,,,,,,,,,https://f.fcdn.app/imgs/e6e2c3/www.tiendabeko.com.uy/bekouy/6215/original/catalogo/HIAW64225SX_HIAW64225SX_4/1024-1024/anafe-a-gas-4-hornallas-beko-hiaw-64225-sx-anafe-a-gas-4-hornallas-beko-hiaw-64225-sx.jpg,4,,
bk-hiaw64225sx,,,,,,,,,,,,,,https://f.fcdn.app/imgs/37bcd9/www.tiendabeko.com.uy/bekouy/aebc/original/catalogo/HIAW64225SX_HIAW64225SX_5/1024-1024/anafe-a-gas-4-hornallas-beko-hiaw-64225-sx-anafe-a-gas-4-hornallas-beko-hiaw-64225-sx.jpg,5,,
bk-hiaw75225sl,Anafe a gas 5 hornallas Beko HIAW 75225 SL,"<ul><li>Acero inoxidable</li><li>Rejillas de hierro fundido</li><li>Una hornalla wokera</li><li>Tipo de gas: GN/GLP (instalado)</li><li>Encendido eléctrico a una mano</li><li>Termocupla</li><li>Dimensiones del producto (AnxAlxProf.): 75 x 4,6 x 51cm</li><li>Dimensiones del nicho (AnxProf.): 56 x 49cm</li><li>Peso: 13,8Kg</li></ul>",Beko,Electro,"Cocinas, Beko, stock-verificado",TRUE,Modelo,Anafe a gas 5 hornallas Beko HIAW 75225 SL,HIAW 75225 SL,599.00,,10,deny,https://f.fcdn.app/imgs/4ccb99/www.tiendabeko.com.uy/bekouy/7f9c/original/catalogo/HIAW75225SL_HIAW75225SL_1/1024-1024/anafe-a-gas-5-hornallas-beko-hiaw-75225-sl-anafe-a-gas-5-hornallas-beko-hiaw-75225-sl.jpg,1,,
bk-hiaw75225sl,,,,,,,,,,,,,,https://f.fcdn.app/imgs/5c323e/www.tiendabeko.com.uy/bekouy/f0dc/original/catalogo/HIAW75225SL_HIAW75225SL_2/1024-1024/anafe-a-gas-5-hornallas-beko-hiaw-75225-sl-anafe-a-gas-5-hornallas-beko-hiaw-75225-sl.jpg,2,,
bk-hii64200fmt,Anafe de inducción 60cm 4 zonas Beko HII 64200 FMT,"<ul><li>Placa de inducción 9 niveles de potencia Temporizador 4 zonas (1 IndyFlex®) Función Booster Indicador de calor residual Sistema de seguridad por desbordamiento Apagado automático Bloqueo de seguridad para niños Dimensiones del producto (AnxAlxProf.): 59 x 5,2 x 52cm Dimensiones del nicho (AnxProf.): 56 x 49cm Peso: 9,8Kg Potencia total: 7200W Zona izq. frontal: Ø18cm - 2000/2300W (Máx./Boost) Zona der. frontal: Ø14,5cm - 1600W/1800W Zona posterior izq.: Ø18cm - 2000/2300W (Máx./Boost) Zona posterior der.: Ø21cm - 2000/2300W (Máx./Boost) Voltaje 220-240V Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko, stock-verificado",TRUE,Modelo,Anafe de inducción 60cm 4 zonas Beko HII 64200 FMT,HII 64200 FMT,799.00,,10,deny,https://f.fcdn.app/imgs/1ba6f2/www.tiendabeko.com.uy/bekouy/5aa9/original/catalogo/HII64200FMT_HII64200FMT_1/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt-anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt.jpg,1,,
bk-hii64200fmt,,,,,,,,,,,,,,https://f.fcdn.app/imgs/b7d5fa/www.tiendabeko.com.uy/bekouy/159f/original/catalogo/HII64200FMT_HII64200FMT_2/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt-anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt.jpg,2,,
bk-hii64200fmt,,,,,,,,,,,,,,https://f.fcdn.app/imgs/6df356/www.tiendabeko.com.uy/bekouy/03f2/original/catalogo/HII64200FMT_HII64200FMT_3/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt-anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt.jpg,3,,
bk-hii64200fmt,,,,,,,,,,,,,,https://f.fcdn.app/imgs/a95635/www.tiendabeko.com.uy/bekouy/f5b9/original/catalogo/HII64200FMT_HII64200FMT_4/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt-anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt.jpg,4,,
bk-hii64200fmt,,,,,,,,,,,,,,https://f.fcdn.app/imgs/81d775/www.tiendabeko.com.uy/bekouy/8c13/original/catalogo/HII64200FMT_HII64200FMT_5/1024-1024/anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt-anafe-de-induccion-60cm-4-zonas-beko-hii-64200-fmt.jpg,5,,
bk-hii85770uft,Anafe de inducción 80cm 5 zonas Beko HII85770UFT,"<ul><li>Placa de inducción</li><li>9 niveles de potencia</li><li>Temporizador</li><li>5 zonas (1 IndyFlex®)</li><li>Conexión HobToHood® (anafe a campana)</li><li>Función Booster</li><li>Indicador de calor residual</li><li>Sistema de seguridad por desbordamiento</li><li>Apagado automático</li><li>Bloqueo de seguridad para niños</li><li>Dimensiones del producto (AnxAlxProf.): 78 x 4,8 x 52cm</li><li>Dimensiones del nicho (AnxProf.): 75 x 49cm</li><li>Peso: 14,8Kg</li><li>Potencia total: 7400W</li><li>Zona izq. frontal: Ø18cm - 1500/2000W (Máx./Boost)</li><li>Zona der. frontal: Ø14,5cm - 1500W/2200W</li><li>Zona posterior izq.: Ø18cm - 1500/2000W (Máx./Boost)</li><li>Zona posterior izq.: Ø21cm - 2400/3700W (Máx./Boost)</li><li>Zona central: 2x (9,2 x 20cm):- 2400/3600W (Máx./Boost)</li><li>Voltaje 220-240V</li><li>Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko, stock-verificado",TRUE,Modelo,Anafe de inducción 80cm 5 zonas Beko HII85770UFT,HII85770UFT,1499.00,,10,deny,https://f.fcdn.app/imgs/3178dc/www.tiendabeko.com.uy/bekouy/80ff/original/catalogo/HII85770UFT_HII85770UFT_1/1024-1024/anafe-de-induccion-80cm-5-zonas-beko-hii85770uft-anafe-de-induccion-80cm-5-zonas-beko-hii85770uft.jpg,1,,
bk-hii85770uft,,,,,,,,,,,,,,https://f.fcdn.app/imgs/920bc2/www.tiendabeko.com.uy/bekouy/0e70/original/catalogo/HII85770UFT_HII85770UFT_2/1024-1024/anafe-de-induccion-80cm-5-zonas-beko-hii85770uft-anafe-de-induccion-80cm-5-zonas-beko-hii85770uft.jpg,2,,
bk-hii85770uft,,,,,,,,,,,,,,https://f.fcdn.app/imgs/527adc/www.tiendabeko.com.uy/bekouy/34fb/original/catalogo/HII85770UFT_HII85770UFT_3/1024-1024/anafe-de-induccion-80cm-5-zonas-beko-hii85770uft-anafe-de-induccion-80cm-5-zonas-beko-hii85770uft.jpg,3,,
bk-hii85770uft,,,,,,,,,,,,,,https://f.fcdn.app/imgs/d4a511/www.tiendabeko.com.uy/bekouy/4995/original/catalogo/HII85770UFT_HII85770UFT_4/1024-1024/anafe-de-induccion-80cm-5-zonas-beko-hii85770uft-anafe-de-induccion-80cm-5-zonas-beko-hii85770uft.jpg,4,,
bk-hii85770uft,,,,,,,,,,,,,,https://f.fcdn.app/imgs/b78b52/www.tiendabeko.com.uy/bekouy/f2cc/original/catalogo/HII85770UFT_HII85770UFT_5/1024-1024/anafe-de-induccion-80cm-5-zonas-beko-hii85770uft-anafe-de-induccion-80cm-5-zonas-beko-hii85770uft.jpg,5,,
bk-bbie123001xd,Horno empotrable 72L con grill 60cm Beko BBIE123001XD,"<ul><li>Volumen 72L</li><li>6 funciones</li><li>Grill eléctrico</li><li>1 guía telescópica</li><li>5 niveles de altura</li><li>Pantalla LED</li><li>Control touch y análogo</li><li>Temporizador</li><li>Convector trasero</li><li>Puerta de cristal extraíble</li><li>Cavidad de esmalte negro</li><li>Autolimpieza de vapor SteamShine®</li><li>Bloqueo de seguridad para niños</li><li>Incluye rejilla y 2 asaderas</li><li>Dimensiones del producto (AnxAlxProf.): 59,4 x 59,5 x 56,7cm</li><li>Dimensiones del nicho (AnxAlxProf.): 56 x 59 x 55cm</li><li>Peso: 28,7Kg</li><li>Potencia eléctrica 2400W</li><li>Voltaje 220-240 V</li><li>Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko",TRUE,Modelo,Horno empotrable 72L con grill 60cm Beko BBIE123001XD,BBIE123001XD,599.00,,0,deny,https://f.fcdn.app/imgs/dc9498/www.tiendabeko.com.uy/bekouy/1f14/original/catalogo/BBIE123001XD_BBIE123001XD_1/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd-horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd.jpg,1,,
bk-bbie123001xd,,,,,,,,,,,,,,https://f.fcdn.app/imgs/771030/www.tiendabeko.com.uy/bekouy/b5b0/original/catalogo/BBIE123001XD_BBIE123001XD_2/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd-horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd.jpg,2,,
bk-bbie123001xd,,,,,,,,,,,,,,https://f.fcdn.app/imgs/394e2f/www.tiendabeko.com.uy/bekouy/3432/original/catalogo/BBIE123001XD_BBIE123001XD_3/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd-horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd.jpg,3,,
bk-bbie123001xd,,,,,,,,,,,,,,https://f.fcdn.app/imgs/47ee92/www.tiendabeko.com.uy/bekouy/c7fe/original/catalogo/BBIE123001XD_BBIE123001XD_4/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd-horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd.jpg,4,,
bk-bbie123001xd,,,,,,,,,,,,,,https://f.fcdn.app/imgs/bdd466/www.tiendabeko.com.uy/bekouy/072f/original/catalogo/BBIE123001XD_BBIE123001XD_5/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd-horno-empotrable-72l-con-grill-60cm-beko-bbie123001xd.jpg,5,,
bk-fsgt62130dxo,Cocina a gas 65L con grill 60cm Beko FSGT62130DXO,"<ul><li>Volumen 65L</li><li>Grill giratorio</li><li>5 niveles de altura en el horno</li><li>Tipo de gas: GN (instalado) /GLP</li><li>Tapa superior de vidrio</li><li>Rejillas de hierro fundido</li><li>Temporizador mecánico</li><li>Termocupla</li><li>Encendido eléctrico</li><li>Puerta de cristal extraíble</li><li>Incluye rejilla y asadera</li><li>Dimensiones del producto (AnxAlxProf.): 60 x 85 x 60cm</li><li>Peso: 45,8Kg</li><li>Voltaje 220-240V</li><li>Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko",TRUE,Modelo,Cocina a gas 65L con grill 60cm Beko FSGT62130DXO,FSGT62130DXO,849.00,,0,deny,https://f.fcdn.app/imgs/e74f08/www.tiendabeko.com.uy/bekouy/f844/original/catalogo/FSGT62130DXO_FSGT62130DXO_1/1024-1024/cocina-a-gas-65l-con-grill-60cm-beko-fsgt62130dxo-cocina-a-gas-65l-con-grill-60cm-beko-fsgt62130dxo.jpg,1,,
bk-bbis13300xmse,Horno empotrable 72L con grill 60cm Beko BBIS13300XMSE,"<ul><li>Volumen 72L</li><li>9 funciones</li><li>Grill eléctrico</li><li>1 guía telescópica</li><li>5 niveles de altura</li><li>Pantalla LED</li><li>Control touch y análogo</li><li>Cocción con vapor SteamAid™</li><li>Temporizador</li><li>Convector trasero</li><li>Puerta de cristal extraíble</li><li>Cavidad de esmalte negro</li><li>Autolimpieza de vapor SteamShine®</li><li>Pared trasera y laterales catalíticas</li><li>Bloqueo de seguridad para niños</li><li>Incluye rejilla y 2 asaderas</li><li>Dimensiones del producto (AnxAlxProf.): 59,4 x 59,5 x 56,7cm</li><li>Dimensiones del nicho (AnxAlxProf.): 56 x 59 x 55cm</li><li>Peso: 31,8Kg</li><li>Potencia eléctrica 2400W</li><li>Voltaje 220-240V</li><li>Frecuencia 50Hz</li></ul>",Beko,Electro,"Cocinas, Beko",TRUE,Modelo,Horno empotrable 72L con grill 60cm Beko BBIS13300XMSE,BBIS13300XMSE,799.00,,0,deny,https://f.fcdn.app/imgs/b0669f/www.tiendabeko.com.uy/bekouy/fc25/original/catalogo/BBIS13300XMSE_BBIS13300XMSE_1/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse-horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse.jpg,1,,
bk-bbis13300xmse,,,,,,,,,,,,,,https://f.fcdn.app/imgs/bbdde4/www.tiendabeko.com.uy/bekouy/b0c2/original/catalogo/BBIS13300XMSE_BBIS13300XMSE_2/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse-horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse.jpg,2,,
bk-bbis13300xmse,,,,,,,,,,,,,,https://f.fcdn.app/imgs/86da00/www.tiendabeko.com.uy/bekouy/5ac9/original/catalogo/BBIS13300XMSE_BBIS13300XMSE_3/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse-horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse.jpg,3,,
bk-bbis13300xmse,,,,,,,,,,,,,,https://f.fcdn.app/imgs/08f3af/www.tiendabeko.com.uy/bekouy/4977/original/catalogo/BBIS13300XMSE_BBIS13300XMSE_4/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse-horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse.jpg,4,,
bk-bbis13300xmse,,,,,,,,,,,,,,https://f.fcdn.app/imgs/25dc6a/www.tiendabeko.com.uy/bekouy/c211/original/catalogo/BBIS13300XMSE_BBIS13300XMSE_5/1024-1024/horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse-horno-empotrable-72l-con-grill-60cm-beko-bbis13300xmse.jpg,5,,
