Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
fy-jzc-96342-bbb-anafe-teka-vitroceramica-4-zonas-gas-2-zonas-induccion,JZC 96342 BBB Anafe TEKA vitrocerámica 4 zonas gas 2 zonas inducción,"Anafe hibrido combinado preparado para gas de garrafa Una unidad de cristal vitrocerámico biselado frontal Quartzium Ceran Inducción: TouchControl Multislider Inducción: Bloqueo de seguridad Inducción: Función Power Plus Inducción: Funciones especiales de cocinado: Simmering, melting y keepwarm Inducción: Detector de recipientes Gas: Parrillas de hierro fundido Gas: Tapas de los quemadores de hierro fundido Gas: Perillas ergonómicas frontales Gas:Seguridad por termopar integrada en cada quemador Gas: Encendido electrónico integrado en cada mando Gas: Exactflame (control preciso de la flama) Zonas de cocción: -1 Zona rápida (180 mm.ø): 2,100 W. -1 Zona rápida (145 mm.ø): 1,500 W. -1 Quemador Gas doble anillo: 4,0 kW. -1 Quemador Gas Rápido: 2,8 kW. -1 Quemador Gas Semi Rápido: 1,75 kW. -1 Quemador Gas Auxiliar: 1,0 kW. Potencia nominal máxima (gas): 9,55 kW. Potencia nominal máxima (inducción): 3.500 W. Voltaje: 220 – 240V~ Frecuencia: 50-60 Hz Dimensiones Exterior (Alto/Ancho/Fondo): 55/900/510 mm Descargar ficha técnica",TEKA,Electro,"Cocinas, TEKA, stock-verificado",TRUE,Título,Default Title,902JZC96342,1671.0,,10,deny,https://fymelco.com.uy/wp-content/uploads/2026/03/JZC-96342-BK-View-1.png,1
fy-jzc-96342-bbb-anafe-teka-vitroceramica-4-zonas-gas-2-zonas-induccion,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/Captura-de-pantalla-2026-03-04-a-las-4.20.47 p. m.png,2
fy-jzc-96342-bbb-anafe-teka-vitroceramica-4-zonas-gas-2-zonas-induccion,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/JZC-96342-BK-Ambient-1.png,3
fy-jzc-96342-bbb-anafe-teka-vitroceramica-4-zonas-gas-2-zonas-induccion,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/JZC-96342-BK-Ambient-2.png,4
fy-jzc-96342-bbb-anafe-teka-vitroceramica-4-zonas-gas-2-zonas-induccion,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/JZC-96342-BK-View-1.png,5
fy-jzc-96342-bbb-anafe-teka-vitroceramica-4-zonas-gas-2-zonas-induccion,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/JZC-96342-BK-View-3.png,6
fy-jzc-96342-bbb-anafe-teka-vitroceramica-4-zonas-gas-2-zonas-induccion,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/JZC-96342-BK-View-4.png,7
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,IZF 99700 MST BK anafe TEKA de inducción DirectSense Full Flex de 90cm,"Encimera de inducción DirectSense Full Flex de 90cm con sensores de temperatura y función Arroz automática DirectSense con zona FullFlex Touch Control Multislider, con bloqueo de seguridad Programador de cocinado 10 zonas de cocinado (6 zonas + 3 zonas Flex + zona FullFlex) 4 zonas de 263x 195 mm 2 zonas de 253 x 195 mm 2 zonas Flex de 263 x 390 mm 1 zona Flex de 253 x 390 mm 1 zona FullFlex de 525 x 390 mm Funciones de acceso directo con sensores de temperatura: Pochar, Confitar, Arroz, Parrilla, Fritura, Plancha, Mantener Caliente, Hervir, Fuego Lento y Derretir Función SlideCooking Función Power Plus Función Stop & GO / Modo Silencio Sistema fácil instalación Potencia Nominal Máxima: 11.100W Descargar ficha técnica",TEKA,Electro,"Cocinas, TEKA, stock-verificado",TRUE,Título,Default Title,902IZF99700,2470.0,,10,deny,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-view2.png,1
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/Captura-de-pantalla-2026-03-04-a-las-4.00.55 p. m.png,2
fy-izf-99700-mst-bk-anafe-teka-de-induccion-directsense-full-flex-de-90cm,,,,,,,,,,,,,,https://fymelco.com.uy/wp-content/uploads/2026/03/IZF-99700-BK-ambient1.png,3
