Handle,Title,Body HTML,Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Inventory Policy,Image Src,Image Position
cs-heladera-479l-inox-no-frost-crm56jkduw-consul,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/CRM56JKDUW-2.jpg?v=1782334522,6
cs-heladera-479l-inox-no-frost-crm56jkduw-consul,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/CRM56JKDUW.jpg?v=1782334522,7
cs-heladera-361l-consul-blanca-no-frost-crm40mbduw,Heladera 361L Consul Blanca No Frost CRM40MBDUW,"<p>Capacidad Bruta: 361 L<br>Capacidad Bruta del Refrigerador: 269L<br>Capacidad Bruta del Freezer: 92L</p>
<p>Capacidad Neta: 340L<br>Capacidad Neta del Refrigerador: 268L<br>Capacidad Neta del Freezer: 72L</p>
<p>Dimensiones del producto (AxAnxPr): 170,5 x 62,2 x 71,7 cm<br>Dimensiones con empaque (AxAnxPr): 173,8 x 65,2 x 75,2 cm</p>
<p>Peso Producto: 58,5kg</p>
<p>Eficiencia Energética: A</p>
<p><br>Características Generales    <br>Color: Blanco<br>Recipiente para hielo: Si<br><span style=""font-size: 0.875rem;"">Cantidad de Estantes:3<br></span>Material de los estantes: Vidrio templado en refrigerador / plástico en freezer <br>Compartimentos en la puerta Refrigerador: 3<br>Compartimentos en la puerta Freezer: 1<br>Compartimento extra frío: Si<br>Porta Huevos: No<br>Cajón de vegetales: Si<br>Display / Panel Touch: No<br>Iluminación: LED<br>Freezer Rango Temperatura: -18 / 5°C<br>Compartimiento botellas:  Si<br>Ruedas: Si<br>Voltaje (V): 230v / 50 Hz</p>
<p>Altura Flex: Estantes removibles para brindar mayor comodidad y aprovechamiento del interior del Refrigerador.    </p>
<p>Compartimento Extra Frío: División especial para enfriar tus productos más rápido sin congelar.</p>
<p>No Frost: Refrigera o congela tus alimentos mediante el reparto homogéneo de aire frío , sin necesidad de descongelar. <br></p>",Consul,Electro,"Heladeras, Consul, stock-verificado",TRUE,Modelo,Default Title,47486736629909,735.55,,10,deny,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/1-CRM40MKDUW_1ffaf817-7f06-4a84-be70-5f5d31aad92d.jpg?v=1782333324,1
cs-heladera-361l-consul-blanca-no-frost-crm40mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/2-CRM40MKDUW_74118636-a93e-44ca-ab5c-f061dbe05b37.jpg?v=1782333325,2
cs-heladera-361l-consul-blanca-no-frost-crm40mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/3-CRM40MKDUW_719ca374-2883-4afb-8373-fe58d214b516.jpg?v=1782333325,3
cs-heladera-361l-consul-blanca-no-frost-crm40mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/4-CRM40MKDUW_cb084132-840c-45b3-920b-c52bdb06be95.jpg?v=1782333325,4
cs-heladera-361l-consul-blanca-no-frost-crm40mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/5-CRM40MKDUW_a1e17290-5b79-4f12-b802-feca1eeeceb9.jpg?v=1782333325,5
cs-heladera-361l-consul-blanca-no-frost-crm40mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/6-CRM40MKDUW_feb44957-c629-4d6a-8356-5b4fdf02c3e3.jpg?v=1782333324,6
cs-heladera-361l-consul-blanca-no-frost-crm40mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/7-CRM40MKDUW_53ed3e80-12e8-45b0-b153-b8edbcefa25d.jpg?v=1782333324,7
cs-heladera-361l-consul-blanca-no-frost-crm40mbduw,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0404/5540/5717/files/8-CRM40MKDUW_520fba65-0e65-4d13-9b85-464025b2ee9b.jpg?v=1782333324,8
